#Namesfasta/SE002.fa	fasta/SE012.fa	fasta/SE007.fa	fasta/SE014.fa	fasta/SE005.fa	fasta/SE004.fa	fasta/SE001.fa	fasta/SE008.fa	fasta/SE013.fa	fasta/SE009.fa	fasta/SE003.fa	fasta/SE006.fa	fasta/SE011.fa	fasta/SE015.fa	fasta/SE010.fa
fasta/SE002.fa	0	0.784104	0.143616	0.108647	0.209172	0.173616	0.114018	0.133724	0.123637	0.122405	0.098757	0.13433	0.137197	0.131834	0.129607
fasta/SE012.fa	0.784104	0	0.152568	0.111526	0.223891	0.184781	0.11641	0.140431	0.129541	0.128269	0.104128	0.140931	0.143937	0.139446	0.137046
fasta/SE007.fa	0.143616	0.152568	0	0.0724987	0.177154	0.127335	0.0752822	0.0932059	0.0873789	0.0866707	0.0744222	0.0920884	0.0935699	0.0989153	0.0972278
fasta/SE014.fa	0.108647	0.111526	0.0724987	0	0.0916978	0.0853592	0.506026	0.198474	0.184994	0.183156	0.0683264	0.203144	0.206643	0.0667413	0.065675
fasta/SE005.fa	0.209172	0.223891	0.177154	0.0916978	0	0.177855	0.0954779	0.118553	0.110734	0.109773	0.0986612	0.119303	0.120948	0.134836	0.132446
fasta/SE004.fa	0.173616	0.184781	0.127335	0.0853592	0.177855	0	0.088639	0.108511	0.105442	0.104591	0.0883851	0.110614	0.111213	0.211283	0.206573
fasta/SE001.fa	0.114018	0.11641	0.0752822	0.506026	0.0954779	0.088639	0	0.208728	0.194286	0.19236	0.0704255	0.213687	0.216953	0.069195	0.0681123
fasta/SE008.fa	0.133724	0.140431	0.0932059	0.198474	0.118553	0.108511	0.208728	0	0.292259	0.288817	0.086225	0.325427	0.519302	0.084365	0.0829213
fasta/SE013.fa	0.123637	0.129541	0.0873789	0.184994	0.110734	0.105442	0.194286	0.292259	0	0.94713	0.0820393	0.396097	0.30633	0.0807505	0.0793145
fasta/SE009.fa	0.122405	0.128269	0.0866707	0.183156	0.109773	0.104591	0.19236	0.288817	0.94713	0	0.0814925	0.391074	0.302739	0.0800013	0.078592
fasta/SE003.fa	0.098757	0.104128	0.0744222	0.0683264	0.0986612	0.0883851	0.0704255	0.086225	0.0820393	0.0814925	0	0.0882177	0.0884758	0.0704577	0.0693634
fasta/SE006.fa	0.13433	0.140931	0.0920884	0.203144	0.119303	0.110614	0.213687	0.325427	0.396097	0.391074	0.0882177	0	0.342024	0.0891127	0.0878383
fasta/SE011.fa	0.137197	0.143937	0.0935699	0.206643	0.120948	0.111213	0.216953	0.519302	0.30633	0.302739	0.0884758	0.342024	0	0.0864058	0.0849885
fasta/SE015.fa	0.131834	0.139446	0.0989153	0.0667413	0.134836	0.211283	0.069195	0.084365	0.0807505	0.0800013	0.0704577	0.0891127	0.0864058	0	0.809913
fasta/SE010.fa	0.129607	0.137046	0.0972278	0.065675	0.132446	0.206573	0.0681123	0.0829213	0.0793145	0.078592	0.0693634	0.0878383	0.0849885	0.809913	0
