#Namesfasta/SE001.fa	fasta/SE005.fa	fasta/SE013.fa	fasta/SE009.fa	fasta/SE007.fa	fasta/SE015.fa	fasta/SE010.fa	fasta/SE014.fa	fasta/SE008.fa	fasta/SE011.fa	fasta/SE006.fa	fasta/SE003.fa	fasta/SE004.fa	fasta/SE012.fa	fasta/SE002.fa
fasta/SE001.fa	0	0.0918917	0.194267	0.19257	0.0691625	0.065783	0.0647386	0.506112	0.210096	0.218011	0.215272	0.0677556	0.0821703	0.0968922	0.0920018
fasta/SE005.fa	0.0918917	0	0.107275	0.106371	0.177986	0.132495	0.130207	0.0883703	0.114271	0.11767	0.116403	0.0970104	0.174442	0.22515	0.210171
fasta/SE013.fa	0.194267	0.107275	0	0.947916	0.0797011	0.0755397	0.074342	0.185455	0.291854	0.305806	0.399029	0.0782224	0.0954539	0.113417	0.107424
fasta/SE009.fa	0.19257	0.106371	0.947916	0	0.0791126	0.0749602	0.0737621	0.183807	0.288763	0.302575	0.394255	0.0776782	0.0947104	0.112524	0.106578
fasta/SE007.fa	0.0691625	0.177986	0.0797011	0.0791126	0	0.0963725	0.0948733	0.06655	0.0844103	0.0867034	0.085881	0.0726036	0.123943	0.155557	0.1463
fasta/SE015.fa	0.065783	0.132495	0.0755397	0.0749602	0.0963725	0	0.811059	0.0635651	0.0800241	0.0819096	0.0813352	0.0686115	0.212087	0.140443	0.132452
fasta/SE010.fa	0.0647386	0.130207	0.074342	0.0737621	0.0948733	0.811059	0	0.0625947	0.0787067	0.0805667	0.079961	0.0674325	0.207306	0.138	0.130152
fasta/SE014.fa	0.506112	0.0883703	0.185455	0.183807	0.06655	0.0635651	0.0625947	0	0.19985	0.207148	0.205216	0.0655398	0.0792581	0.0930373	0.0885593
fasta/SE008.fa	0.210096	0.114271	0.291854	0.288763	0.0844103	0.0800241	0.0787067	0.19985	0	0.520988	0.328127	0.0832323	0.10139	0.120549	0.113992
fasta/SE011.fa	0.218011	0.11767	0.305806	0.302575	0.0867034	0.0819096	0.0805667	0.207148	0.520988	0	0.343552	0.0855253	0.104104	0.124262	0.117502
fasta/SE006.fa	0.215272	0.116403	0.399029	0.394255	0.085881	0.0813352	0.079961	0.205216	0.328127	0.343552	0	0.0845043	0.103175	0.123165	0.116597
fasta/SE003.fa	0.0677556	0.0970104	0.0782224	0.0776782	0.0726036	0.0686115	0.0674325	0.0655398	0.0832323	0.0855253	0.0845043	0	0.0862229	0.102049	0.0966385
fasta/SE004.fa	0.0821703	0.174442	0.0954539	0.0947104	0.123943	0.212087	0.207306	0.0792581	0.10139	0.104104	0.103175	0.0862229	0	0.185647	0.174183
fasta/SE012.fa	0.0968922	0.22515	0.113417	0.112524	0.155557	0.140443	0.138	0.0930373	0.120549	0.124262	0.123165	0.102049	0.185647	0	0.787399
fasta/SE002.fa	0.0920018	0.210171	0.107424	0.106578	0.1463	0.132452	0.130152	0.0885593	0.113992	0.117502	0.116597	0.0966385	0.174183	0.787399	0
