#query	fasta/SE001.fa	fasta/SE002.fa	fasta/SE003.fa	fasta/SE004.fa	fasta/SE005.fa	fasta/SE006.fa	fasta/SE007.fa	fasta/SE008.fa	fasta/SE009.fa	fasta/SE010.fa	fasta/SE011.fa	fasta/SE012.fa	fasta/SE013.fa	fasta/SE014.fa	fasta/SE015.fa
fasta/SE001.fa	0	0.0853743	0.100428	0.0913182	0.0872943	0.0488306	0.0995376	0.0502558	0.0529356	0.100152	0.0482807	0.083267	0.0522158	0.0191623	0.0994022
fasta/SE002.fa	0.0853743	0	0.0838645	0.0580435	0.0509346	0.0753542	0.0654229	0.0762221	0.0788256	0.069228	0.0755038	0.00604033	0.0781784	0.0875979	0.0689114
fasta/SE003.fa	0.100428	0.0838645	0	0.0918784	0.0848964	0.0884707	0.0978761	0.0905466	0.0922751	0.0982689	0.0896287	0.0817892	0.0919348	0.100706	0.0974869
fasta/SE004.fa	0.0913182	0.0580435	0.0918784	0	0.0600411	0.0790301	0.0737105	0.0818332	0.0836797	0.0495356	0.0796916	0.0553849	0.0829942	0.0935473	0.0486522
fasta/SE005.fa	0.0872943	0.0509346	0.0848964	0.0600411	0	0.0750198	0.0586334	0.0765286	0.0778986	0.070885	0.0751681	0.0484218	0.0772272	0.0898429	0.07039
fasta/SE006.fa	0.0488306	0.0753542	0.0884707	0.0790301	0.0750198	0	0.087955	0.0328503	0.0264451	0.0893627	0.0311044	0.0729668	0.0260016	0.0514529	0.0899503
fasta/SE007.fa	0.0995376	0.0654229	0.0978761	0.0737105	0.0586334	0.087955	0	0.0907107	0.0907656	0.083772	0.0886267	0.0626858	0.0897357	0.100776	0.0831758
fasta/SE008.fa	0.0502558	0.0762221	0.0905466	0.0818332	0.0765286	0.0328503	0.0907107	0	0.0373731	0.0916534	0.0176648	0.0736747	0.0368674	0.0525938	0.0919348
fasta/SE009.fa	0.0529356	0.0788256	0.0922751	0.0836797	0.0778986	0.0264451	0.0907656	0.0373731	0	0.0919913	0.0351914	0.0760318	0.00138151	0.0557776	0.0924463
fasta/SE010.fa	0.100152	0.069228	0.0982689	0.0495356	0.070885	0.0893627	0.083772	0.0916534	0.0919913	0	0.0889405	0.0667377	0.0913739	0.101908	0.00529073
fasta/SE011.fa	0.0482807	0.0755038	0.0896287	0.0796916	0.0751681	0.0311044	0.0886267	0.0176648	0.0351914	0.0889405	0	0.0725135	0.0346533	0.0505746	0.0890983
fasta/SE012.fa	0.083267	0.00604033	0.0817892	0.0553849	0.0484218	0.0729668	0.0626858	0.0736747	0.0760318	0.0667377	0.0725135	0	0.0753916	0.0849915	0.0663236
fasta/SE013.fa	0.0522158	0.0781784	0.0919348	0.0829942	0.0772272	0.0260016	0.0897357	0.0368674	0.00138151	0.0913739	0.0346533	0.0753916	0	0.0550825	0.0919348
fasta/SE014.fa	0.0191623	0.0875979	0.100706	0.0935473	0.0898429	0.0514529	0.100776	0.0525938	0.0557776	0.101908	0.0505746	0.0849915	0.0550825	0	0.101338
fasta/SE015.fa	0.0994022	0.0689114	0.0974869	0.0486522	0.07039	0.0899503	0.0831758	0.0919348	0.0924463	0.00529073	0.0890983	0.0663236	0.0919348	0.101338	0
